repo,sha,author,date,message
linguist,75d1bcdc695851f1bfc6fc47193ea6fa33016489,Brandon Keepers,2015-01-09T16:09:57Z,Merge pull request #1912 from 0a-/master
linguist,7549eff9c18f201b1c7e5447874b253dbc123f2e,Arfon Smith,2015-01-08T23:00:45Z,Merge branch 'master' into auto
linguist,6e2b4f7514c2eadd80e6e2f2791e5f6e5752da5c,Arfon Smith,2015-01-08T22:59:43Z,Updating ref to include license
linguist,846cff572120f475324684c4c89a67c5b7b3fbb1,Arfon Smith,2015-01-08T21:10:05Z,Remove pry
linguist,efd25ec4d2468ff5fed6280bf493c070bba9f641,Arfon Smith,2015-01-08T21:08:28Z,Start using path with LazyBlob
linguist,5c94b5038668ea93d7646caeefc381674c1506bc,Arfon Smith,2015-01-08T20:19:38Z,Merge pull request #1975 from github/http
linguist,c0fbc9ef8c3ae649d80f4c9215d5e80f14ab2d0e,Arfon Smith,2015-01-08T20:11:04Z,Updating Sublime-HTTP reference
linguist,1f429fb4887ee4e05de55f115085bed51cc49129,Arfon Smith,2015-01-08T20:06:00Z,Whitespace
linguist,ec28ea299f0801bdb788e91ddf357c52558b75d6,Arfon Smith,2015-01-08T20:03:35Z,Use path for Generated?
linguist,08558aa1188e139f5b80d590d34f78e37f4e57ee,Arfon Smith,2015-01-08T19:13:07Z,Merge branch 'master' into http
linguist,7e319b797f260dbc67d78c4b37d3fbcccf6a1ed8,Adam Roben,2015-01-08T18:43:14Z,Merge pull request #1970 from larsbrinkhoff/fr
linguist,3957a11f25d2ea0ea84554a2d3651e1941e6ad18,Lars Brinkhoff,2015-01-08T18:35:02Z,Add to sample to show that a false positive goes away.
linguist,743922d45a41e62a18248708da96c409b4948226,Adam Roben,2015-01-08T16:13:59Z,Merge pull request #1974 from github/hy-grammar
linguist,5f70776cf3ef7bc9c63354705dda2378c4452c56,Bob Tolbert,2014-12-27T22:22:53Z,Update Hy support by adding a reference to an Atom grammar.
linguist,289f91997cde247fffbe6575a045ff0e7d30fd3f,Adam Roben,2015-01-08T16:01:05Z,Merge pull request #1973 from github/nit-grammar
linguist,163ea9ecdd403ad4b798ee4ddf84464ae0c6ab35,Lucas Bajolet,2014-12-02T15:32:05Z,Added a few samples for the Nit language
linguist,9be941acc8eb80c9bbff4cb32cf8ce0d99d808fa,Lucas Bajolet,2015-01-08T15:50:48Z,"Added support for the nit language in grammars.yml, updated languages.yml for .nit source files highlighting"
linguist,e95314f07247fd91e644645a08c5864574572a81,Adam Roben,2015-01-08T15:49:54Z,Recognize WTFPL-licensed grammars
linguist,6fef6b578af789646e038482fac9cdb042a81e08,Adam Roben,2015-01-08T15:49:01Z,Fix script/convert-grammars --add
linguist,dd598145635e949cf698f9d6588673336a207570,Adam Roben,2015-01-08T15:45:15Z,Merge pull request #1905 from joaquincasares/cql_support
linguist,b704b206957e88a703fdf6bcc5afead442d145ef,Adam Roben,2015-01-08T15:42:56Z,Merge pull request #1888 from MattDMo/master
linguist,23e55e92ca8a01b01f9908e77777d834b97a0f31,Adam Roben,2015-01-08T14:19:18Z,Mention grammar licenses in LICENSE
linguist,71885b8a79fc3662ebebb80ec3107f05fb329b22,Lars Brinkhoff,2015-01-08T12:00:29Z,Add missing ^ in Frege heuristic regexp.
linguist,0cfdbfb91c7bf41f69d0754e28bfbe6999012733,Adam Roben,2015-01-07T19:44:40Z,Merge github-linguist-grammars into github-linguist
linguist,59a6963a89e245dae9afbc62c8315da7ca9340eb,Adam Roben,2015-01-07T19:26:23Z,Say that you should commit the submodule update
linguist,6e9dfdff304e895193795c53ac2a7591d9657df6,Adam Roben,2015-01-07T19:16:23Z,Recommend updating grammars when releasing
linguist,470419d7322e3e7c792601a4d39f35bf9a6dc357,Adam Roben,2015-01-07T15:57:29Z,Merge pull request #1962 from github/bump-4.2.6
linguist,5b0565388180ac86576a3d8fe33f309d94b82fb0,Adam Roben,2015-01-07T15:30:51Z,Bump to v4.2.6
linguist,899dc07883bf5e9a59c7a8d8fb5f67fc3b8fbc23,Adam Roben,2015-01-07T14:31:34Z,Merge pull request #1938 from floscher/carto-grammar
linguist,83dfd408e911651ebf55547d304ec1f88f1f2b05,Florian M. Schäfer,2015-01-06T21:38:00Z,Update carto-grammar to current version (2ec5a89)
linguist,417171cfe168da0381b9f7869b18706bc2e0349b,Florian M. Schäfer,2015-01-06T20:51:59Z,Don't pass JSON-files through csonc
linguist,e8e82a1ca3cd45fbb31e323625c4cf0bb529c550,Florian Schäfer,2015-01-02T13:27:22Z,Add grammar for CartoCSS
linguist,6843aa7cc8bd8ee738ecebdd014e551dbfc110fd,Florian Schäfer,2015-01-02T13:23:46Z,Enable file extension .json for grammar files
linguist,952acc983d0b6640ed2df27929cb0b884dfeaf15,Adam Roben,2015-01-07T13:58:34Z,Merge pull request #1958 from floscher/fix-convert-script
linguist,650f267be7a468e147f3f00160b222d165eecf83,Adam Roben,2015-01-07T13:56:20Z,Merge pull request #1959 from floscher/licence
linguist,3ace4c57f78115db1c85977e33ad774bd1d56ec0,Florian M. Schäfer,2015-01-06T21:51:08Z,Allow British-English LICENCE-files
linguist,ab1b603c7855f5f356609dc8d4b2433745acbdb3,Florian M. Schäfer,2015-01-06T21:06:55Z,Require thread-gem and solve problem with visibility of variable p in convert-grammars
linguist,8430f694e549c6bb0ad61bbd444759aa17664997,Adam Roben,2015-01-06T18:59:52Z,Merge pull request #1954 from github/test-grammar-licenses
linguist,71f0cafc7894bcdb5a6a5b47cd163d8dffc3fae0,Adam Roben,2015-01-06T18:45:06Z,Update all submodules
linguist,4614287a5539c7e600d01fd95a99a406a0aaea05,Adam Roben,2015-01-06T15:03:40Z,Test that all grammar submodules have an appropriate license
linguist,f477f811df7530e96d085e66a485fe9280e149f5,Adam Roben,2015-01-06T15:03:23Z,Extract TestGrammars#submodule_paths method
linguist,95bb5a1ae4de7395e4500cf6b5f2b5166d077e21,Adam Roben,2015-01-06T15:21:34Z,Switch to the master branch of tenbits/sublime-mask
linguist,70699037aecf48c8b368b8c8ec16d1831a38c862,Adam Roben,2015-01-06T18:41:44Z,Merge pull request #1909 from github/scopes-test
linguist,7edddec9209a615532ed34d3664e1fd2a0cd74fc,Adam Roben,2015-01-06T18:39:18Z,Make convert-grammars a little quieter
linguist,8f3779c94c3139da5a98d24f1e53753127a3aa74,Adam Roben,2015-01-06T18:32:28Z,Update grammars.yml to match submodules
linguist,917bc48348406c07c07a008881330db4aee63fa7,Adam Roben,2015-01-06T18:31:26Z,Use File.directory? to test for local directories
linguist,581dc36c47a95ed01c0beae55b74e63ad12dfbab,Adam Roben,2014-12-30T12:36:28Z,Ruby 1.9 compatibility for convert-grammars
linguist,a4286ba950e6b09dffbfa0e03a150f3a93f8a527,Adam Roben,2014-12-30T12:31:00Z,Show stderr output when running convert-grammars
linguist,5fa85f268ff849caf5c63350449f0d0894c0efe6,Adam Roben,2014-12-22T22:28:25Z,Ruby 1.9 compatibility
linguist,ada6f6882a7b9e239231ef6e1c813d84e8843c07,Adam Roben,2014-12-22T21:35:01Z,Test that grammars.yml lists the right scopes for each submodule
linguist,78a0030d4606a2259e64db388e883abd10610419,Adam Roben,2014-12-22T22:20:25Z,download-grammars -> convert-grammars
linguist,e2d6aecd81b6b6630f081d9a400eb849234e6294,Adam Roben,2015-01-06T18:26:09Z,Merge pull request #1956 from github/new-sass-grammar
linguist,a2e99e8ddb27957d8dbc268669b79c9edc9d133e,Patrik Affentranger,2015-01-06T18:13:45Z,Switch Sass grammar to nathos/sass-textmate-bundle
linguist,b499a074cfa2b98107d7216989d18afb4a8867d4,Adam Roben,2015-01-06T18:02:53Z,Merge pull request #1931 from github/travis-container
linguist,188e579df7ef2c34615a311312851759dc8bc7a5,Adam Roben,2015-01-06T17:56:08Z,Use a single `git fetch` invocation in CI
linguist,d82e4801ffa7fdebdd78d7a67bdb674bcc88fdeb,Adam Roben,2015-01-06T17:44:39Z,Use --with-icu-dir everywhere but Ruby 2.0
linguist,d258d146b8de4a3dffb630dd4a97042d5e9b069b,Adam Roben,2015-01-06T17:41:00Z,Move before_install steps to a separate script
linguist,96e6b3f53e283d501915c8837a868ecd037c278b,Paul Chaignon,2015-01-06T16:00:16Z,Reclassify samples generated from Zephir code
linguist,ae6b0f0d4039c2487b9c452398d8aebb9f4261ca,Adam Roben,2015-01-06T15:18:52Z,Merge pull request #1953 from github/update-grammars
linguist,2c2c4740a89402e755cc7f8eed278e70fa3c5a0b,Adam Roben,2015-01-06T15:09:53Z,Update all grammar submodules
linguist,14740e8a89ef13f8fbf6ee9689518ec23fe1023f,Paul Chaignon,2015-01-06T10:57:28Z,Grammar for HTTP
linguist,b357257f4dafe59944f75bec57eb157e3cef588c,Paul Chaignon,2015-01-06T08:51:51Z,Grammar for AutoHotkey
linguist,4428e62b9939a431a68c9bfd20fc8effb3c13aec,Adam Roben,2015-01-05T20:24:42Z,Merge pull request #1950 from github/upstream-c-bundle
linguist,575ad0d8a229a5f7305f732d173a87037af06a04,Adam Roben,2015-01-05T20:07:28Z,Switch back to textmate/c.tmbundle
linguist,5ad9deb19942af766040e69de248c1e9bb58fbb6,Joaquin Casares,2015-01-05T19:50:54Z,Added sample files
linguist,e99f6edb56239373b88ac4a1c282ef72c224a118,MattDMo,2015-01-05T18:41:58Z,Put .sublime_* after .sublime-*
linguist,3149d1232b331e580c36d57918aa1059cf044706,MattDMo,2015-01-05T18:36:57Z,Moved .sublime_metrics after .sublime-mousemap due to failing Travis test
linguist,3c6218f20eba8eec014160ec90a04adfa01f985f,Paul Chaignon,2015-01-04T21:07:29Z,Heuristics for .cs files: Smalltalk and C#
linguist,68f04a50aa2556326e0e887d159895588add9313,Matthias Mailänder,2015-01-03T13:01:40Z,add support for Emacs desktop files
linguist,ec01672f6c74229a7115ec6d1a324c4fb94559d4,Arfon Smith,2015-01-03T17:23:20Z,Merge pull request #1866 from github/cpp-c-improvements
linguist,be6b1bb3eea8c89ccf715f6aca6972a60a22ce28,Arfon Smith,2015-01-03T17:12:55Z,Merge branch 'master' into cpp-c-improvements
linguist,6f4557a103f097951ea69e02a1deb05ca2e3ba5d,Arfon Smith,2015-01-03T17:10:24Z,Updating Objective-C matchers and adding a sample C++ file
linguist,dc96f62f9e1a3f53c2602b1c41b73bad388061d4,Matthias Mailänder,2014-12-26T11:18:17Z,add support for Linux .desktop files
linguist,2f86bd8bda1aaaf7dc587439686589bb30267299,Paul Chaignon,2015-01-03T08:37:50Z,Sample file for .html.hl
linguist,fbe43b61d48f5a3207206631fbcf788d860b21d9,Paul Chaignon,2015-01-03T08:37:40Z,Sample file for .cmake.in
linguist,546d4163a90dd100d997a82c59bca24fbfff749c,Paul Chaignon,2015-01-03T08:27:43Z,Remove unnecessary file extensions
linguist,55132f295521ca97847ea9c8f22c3ae5d344b729,Arfon Smith,2015-01-03T03:14:52Z,Merge pull request #1945 from thotypous/bluespec
linguist,ebdd2d4a232b64a91a9d11a47601f7ada08744e6,Paulo Matias,2015-01-03T02:29:59Z,Add Bluespec SystemVerilog Sublime Text grammar
linguist,4c6382751778e7551de317da65e12dcfaae89921,Arfon Smith,2015-01-02T23:07:32Z,Merge pull request #1942 from pchaigno/xml.dist
linguist,401067f63741d6c4d61ac9d2e9bcd613415ac184,Paul Chaignon,2015-01-02T21:57:20Z,Revert #1438: add file extensions with multiple segments
linguist,8e6609c1926351a7eae7bdde9e7e0972db31c082,Paul Chaignon,2015-01-02T21:29:44Z,.xml.dist as an XML file extension
linguist,1f1ffcbfa678a3e362cb86436257c6066a4e2825,Adam Roben,2015-01-02T21:27:43Z,Merge pull request #1930 from github/minitest
linguist,065dd713c1979da13825a2ce08b6c4901dcc0f90,Adam Roben,2015-01-02T21:15:55Z,Assert that generated files are detected correctly
linguist,71132d48ffaf88553c08b4d7c3a3c13cdc8e6087,Arfon Smith,2015-01-02T17:10:46Z,Merge pull request #1922 from Mailaender/patch-2
linguist,d77e0c62c11c0c955b275e74c0ca52cf4cf7e820,Matthias Mailänder,2015-01-01T20:45:09Z,add a DllMap example file
linguist,e853c36039c0e54a4e895ac9a9ec62a4a9ef8e23,Matthias Mailänder,2014-12-28T09:28:46Z,Update languages.yml
linguist,2be3220824562c52f806878fcfa73ab06ff32791,Brandon Keepers,2015-01-02T15:59:30Z,Merge pull request #1940 from github/fix-multiple-extensions
linguist,6ae39e50ae3fabb0e1725021bd383f2e4b746f42,Lars Brinkhoff,2014-12-05T10:51:33Z,Fix #1731 to allow samples with multiple file extension segments.
linguist,c783acc973c37542e036c0300792e9adad0bcd1f,Arfon Smith,2015-01-02T13:38:24Z,Merge pull request #1937 from github/hack-highlighting
linguist,e5210b51370403ff31e757e6b6b8ee9d810f17de,Arfon Smith,2015-01-02T12:53:58Z,Update languages.yml
linguist,41f0950c042644ebd4a69a4e7c1510b52ed3376d,Arfon Smith,2015-01-01T19:46:22Z,Merge pull request #1933 from floscher/patch-1
linguist,9f439cd7fbf3292068e0a142c15943afab1fe5d1,Florian Schäfer,2015-01-01T16:15:22Z,Added support for CartoCSS
linguist,c911c5c0454df1e30a0cb50d5be48bddd8f9ccf3,Arfon Smith,2015-01-01T15:16:29Z,Merge pull request #1932 from deadfoxygrandpa/elm
linguist,27a7873e0892b6a65aad5ee35ac6205df3ef662a,Alex Neslusan,2015-01-01T12:41:05Z,Add color to Elm language definition
linguist,5fe233384e22a2af3719b236ac6a4d3b3e93ccc5,Alex Neslusan,2015-01-01T12:24:13Z,Update Elm support
linguist,d42ad45423fdabc3b167d6ebaa3d70ff09a39de2,Adam Roben,2014-12-30T15:00:39Z,Turn on the bundler cache
linguist,84235478ef65c4e3d5746a00aa1e48fc260a713f,Adam Roben,2014-12-30T12:55:42Z,Download and install libicu-dev without using sudo
linguist,509b35a19f5e707a0827a431c9e56d6f491ab8c1,Adam Roben,2014-12-30T12:43:32Z,Opt in to container-based Travis CI builds
linguist,65296e86a3646579dde2ecb422f7724d5daf9f44,Adam Roben,2014-12-31T15:03:15Z,Switch to Minitest::Test instead of Test::Unit::TestCase
linguist,c9b7bb73b9bc56c81d91e9adaafdd0c4dc3a304a,Adam Roben,2014-12-31T15:22:44Z,Use test/helper.rb in test_file_blob.rb
linguist,795f42cbaaa7c9c10ecf522228ca206ad3b61f5f,Adam Roben,2014-12-31T20:19:43Z,Merge pull request #1832 from pchaigno/optimize-generated
linguist,d540ec0cb80c8cf7f91ead3aa0ac16af735087ac,Arfon Smith,2014-12-31T17:38:48Z,Merge pull request #1928 from github/contributing-update
linguist,202cba1a144a1109571aea31b4aa1f8817767f19,Arfon Smith,2014-12-31T17:38:03Z,Update CONTRIBUTING.md
linguist,20d5b81085d8ca7905d4ef8d4d663e00511ef4d1,Arfon Smith,2014-12-31T15:45:14Z,Merge pull request #1929 from github/1304-local
linguist,d8b806592dea9ad3c6e9a1e1382c914463957f05,Arfon Smith,2014-12-31T14:27:40Z,Removing trailing slash
linguist,84f9b83fc2e81da5199fcaeff0e00091cdaa9764,Arfon Smith,2014-12-31T14:25:56Z,Fixing up grammars
linguist,7cb5106656ac8df5c8d7f6ed8f271675dba927e2,Arfon Smith,2014-12-31T13:48:48Z,Adding atom-salt gitsubmodule
linguist,6f21df762400fbb1adb43aa013a9b62cfce7e5c7,Arfon Smith,2014-12-31T04:15:55Z,Merge branch 'master' into 1304-local
linguist,4c7dc565e769d9fc0d5c4e9abcd6dfd202f72fa8,Arfon Smith,2014-12-31T02:52:48Z,Update including explicit steps to resolve conflicts.
linguist,3c60fba430cb17e29b9264a77318c54c2eb9f6e3,Adam Roben,2014-12-30T12:26:32Z,Merge pull request #1926 from github/sas-grammar
linguist,224eef9ffa6273cb1a535cf8183284969767a864,Roy Pardee,2014-12-30T11:34:37Z,Added support for SAS syntax.
linguist,42beadcf344717a786dd32de7d36acb166307faf,Paul Chaignon,2014-12-28T16:00:13Z,Use an exception for tests on Generated.generated?
linguist,80ed2d6d3090f519ec0bae318f081cfa7444d7ef,Brandon Keepers,2014-12-27T19:55:47Z,Merge pull request #1920 from pchaigno/webidl-grammar
linguist,c2bf6fe7f5f85ede96ab4e4f7404756439e478bd,Paul Chaignon,2014-12-27T15:54:41Z,Grammar for WebIDL
linguist,f18ae4f99f27a6721ad5297b15aedc278e322ce8,Gerwin Klein,2014-12-04T08:02:55Z,add support for Isabelle ROOT file syntax
linguist,084a9ab97639fcd8aa422dc7aefcf491914f85a4,archy,2014-12-25T20:43:04Z,vendor.yml: added stylesheets imported from packages
linguist,356b94211459594091b060fac50cdf99358228af,archy,2014-12-25T20:35:37Z,"vendor.yml: added less, scss, styl suffixes for popular stylesheets"
linguist,2c5d720146c5f6212b8d6d2ddf4803b1d4f336aa,archy,2014-12-25T20:30:33Z,vendor.yml: added imported bootstrap files
linguist,64f83eee07a67ad4b658bcaba88b8fdb7d458afc,archy,2014-12-25T20:28:34Z,vendor.yml: added styl
linguist,542cf9c52baa7d0cfce9a69308794f9049e34b5b,archy,2014-12-25T20:14:18Z,vendor.yml: added custom bootstrap
linguist,0bbccc1bc1f989271dd9f951d87a90b19b0196f0,Joaquin Casares,2014-12-22T22:48:22Z,Properly order extensions
linguist,6f014f8638a37c5086bf737461a2cd6d5db0770e,Adam Roben,2014-12-22T22:17:40Z,Merge pull request #1896 from github/grammar-submodules
linguist,66ca5aca89e2df954a01668dba758f616f545bad,Adam Roben,2014-12-22T22:07:27Z,Init submodules in CI
linguist,33afa30c308f0841151a52ed0c7920311a5524ac,Adam Roben,2014-12-22T22:06:49Z,Don't use question marks in struct fields
linguist,1634d787ecc0cab20bd1ae0cc6fd5f66fdd29cbf,Adam Roben,2014-12-22T21:58:08Z,Use fast-submodule-update in CI
linguist,df7b529e2338d2a85310dfcc2b9e469a583b195b,Adam Roben,2014-12-22T21:41:22Z,Set tracking branches for submodules that aren't tracking master
linguist,56d90bedd0947ddb6ab0634d771ff2672ac6a160,Adam Roben,2014-12-22T21:36:35Z,Sort grammars.yml
linguist,8369d253f87d15eacb51e4c0c8ea71927358d069,Brandon Keepers,2014-12-22T15:06:05Z,Move grammar sources to vendor/grammars
linguist,516d3e226cf1af97d0f591589cd40f4a2faf2066,Adam Roben,2014-12-22T20:50:33Z,Suggest adding/removing submodules from the repo
linguist,f4208cb27d545aabb2b815ba833bc2f06195b6d0,Joaquin Casares,2014-12-19T23:51:59Z,Add support for cql and ddl files
linguist,47b785a8fda5bf1677bd49d048a1a67e47f2af5a,Adam Roben,2014-12-19T20:48:33Z,Initialize submodules before updating them
linguist,6a2bf3fd2fc8d3a062142774bdd4a857583cb72a,Adam Roben,2014-12-19T20:24:19Z,Update submodules in parallel to speed up bootstrap
linguist,ff678642e63930f8136e07a0f24c1fad69abe5b1,Adam Roben,2014-12-18T17:34:58Z,Suggest running script/bootstrap before building gems
linguist,e3eb1b90c50d56d9958724cde3d9c1410fd22a8b,Adam Roben,2014-12-18T16:00:57Z,Test that grammars.yml agrees with the list of submodules
linguist,49125f077c493c599fed14f817a54a2ffd5f67e4,Adam Roben,2014-12-18T15:53:00Z,Update grammars.yml
linguist,324031cb6814a96996bffb7ea6326a9012ecc5f6,Adam Roben,2014-12-18T15:36:35Z,Sort grammars.yml
linguist,f2ab426d38dc391a6b0612cecf29cb67efa931b4,Adam Roben,2014-12-18T15:24:18Z,Move all grammars that use Git repos to submodules
linguist,587ab35d6573202d39afc39c6084d705c8e521b4,Brandon Keepers,2014-12-19T16:27:10Z,Merge pull request #1904 from github/remove-cached-gems
linguist,16a6dda3dd8ead5c90041f853b6f7849a24518ba,Brandon Keepers,2014-12-19T15:52:29Z,Remove cached gems
linguist,034137f533550019da8a2127770b3a26d1223d00,Dale Henrichs,2014-12-19T05:19:38Z,Use source.smalltalk to hightlight STON files.
linguist,6f75e18bfaef3d358470279036af8593fbddd6d3,Dale Henrichs,2014-12-19T04:29:28Z,Merge pull request #1 from github/master
linguist,5217f19faa8bb1030ce97b6ebe49031bd6fc725d,Seth Vargo,2014-12-18T22:53:53Z,Alphabetize order
linguist,296d170ba9644013dba241b2853bd1d653e72853,Seth Vargo,2014-12-18T22:52:30Z,Add sample for HCL
linguist,a97fd74399bd7a358f3bcd0badaa4ed3c4b4345d,Seth Vargo,2014-12-18T22:46:26Z,Add HCL to languages.yml
linguist,15191b068de83e4fcf3a644646555baca96e2ead,Arfon Smith,2014-12-18T22:31:21Z,Merge pull request #1890 from github/cut-release-v4.2.4
linguist,ee9cc24e52b6cf45b55586fd96df8e8a75aaad92,Arfon Smith,2014-12-18T22:28:33Z,Longer timeout
linguist,0584fbf42ba3ea54d997dda5849595014adefaa2,Arfon Smith,2014-12-18T22:17:36Z,4.2.5
linguist,f5f9ccee7fe5f9d5ed5f8ec69623c075c7dab9d6,Adam Roben,2014-12-18T17:20:26Z,Merge pull request #1895 from github/bootstrap-script
linguist,0d183e2e89e0817b36926ef648f5052391a191ec,Adam Roben,2014-12-18T17:14:45Z,Ignore vendor/gems
linguist,b9eacfefc8f72be9b63c21e1d0f8c61c63787a07,Adam Roben,2014-12-18T17:11:51Z,Add script/bootstrap
linguist,0239127db43208e5c9aaf8a762a0010496f54253,Arfon Smith,2014-12-18T16:02:24Z,4.2.5b1
linguist,281d1ea91c1b40099e613f2329841d769c4c0b9b,Arfon Smith,2014-12-17T23:37:46Z,Merge branch 'master' into cut-release-v4.2.4
linguist,df92ecaa55dac8fcb276d64d9feb27eebbc8327c,Arfon Smith,2014-12-17T23:35:30Z,Merge pull request #1891 from github/fix-grammars
linguist,60d40c8ad8a60d8c089de4bcd9ee3048997c528f,Adam Roben,2014-12-17T21:30:33Z,Update grammars.yml
linguist,f428c561c90b2e3d0b20f11ec442192c97bebf35,Adam Roben,2014-12-17T21:23:57Z,Remove the WebIDL grammar
linguist,8fbb7a1d931884f7463a80913903408a01b7b747,Adam Roben,2014-12-17T21:16:17Z,Sort grammars.yml
linguist,e98223b2b375efd29d0df6dc585c854c5d0d4d84,Adam Roben,2014-12-17T21:07:42Z,Use raw links as little as possible
linguist,410fe2843dc5281067c413bafe678d87f38f45cd,Adam Roben,2014-12-17T20:55:16Z,Add some tests for grammars.yml
linguist,dc8d69e0f4abf04609aba653bb2eac7dfaec1c73,Arfon Smith,2014-12-17T18:31:51Z,Updating Linguist version for v4.2.4
linguist,a056765e384ae9d29d02e11d4b3b5f58775b217f,Arfon Smith,2014-12-17T18:28:46Z,Merge pull request #1886 from Dadido3/patch-1
linguist,97cd1e38860f229b55ddd04120be46df025e2cc3,MattDMo,2014-12-17T16:49:54Z,"Reorganized Sublime files, added more extensions. Moved those in JSON to JavaScript, as comments are allowed, and added several. Added 2 to XML."
linguist,4e7da98bfa4598d47892688273a76889bdb4d953,Adam Roben,2014-12-17T13:59:21Z,Merge pull request #1875 from arctic5/patch-1
linguist,0a56f5282d1c2cc04c47059f6fd8431892061a74,David Vogel,2014-12-17T11:00:16Z,Create Example_Sine.pb
linguist,04b9ca2fd4a9910ec37824d82c2b9c07523d27bd,Arfon Smith,2014-12-17T10:47:37Z,Merge pull request #1797 from github/cs-smalltalk
linguist,ddbe3df6de4341abc4266a9462e4801a57bbad33,Arfon Smith,2014-12-17T03:29:55Z,Merge pull request #1876 from Mailaender/patch-2
linguist,ab5c88a7f30322733e6fa1bf652e42cca841cd13,Arfon Smith,2014-12-17T03:29:19Z,Merge pull request #1881 from hawkw/master
linguist,4046a0efe9a38e939ad78bc888123d22ea688424,Arfon Smith,2014-12-17T03:27:10Z,Merge pull request #1877 from sebgod/change-mercury-grammar
